text,label
Canadian Prime Minister Trudeau says border won't reopen until US gains control of COVID-19 https://t.co/4cE06GnvkY,0
ICYMI - EXCLUSIVE: Bill Gates Negotiated $100 Billion Contact Tracing Deal With Democratic Congressman Sponsor of Bill Six Months BEFORE Coronavirus Pandemic https://t.co/PucInJdK9C,0
"Just remember, you can't catch COVID when you wear these... especially to a protest of Trump's Supreme Court nominees. https://t.co/U3OcjUMTMt",0
Why is Joe Biden pledging $4 Billion to a “global” pandemic relief effort while millions of Americans are suffering from his party’s lockdowns?,0
"My sister was just diagnosed with Covid. She's a HS teacher here in GA. In room classes. No masks required. She's been wearing hers, but she's only one of a few.  She's in the night sweats, loss of taste and smell and horrific headache stage.
WEAR A DAMN MASK",0
"TRUMP HID THE FACT THAT HE GOT VACCINATED 

Gallup shows 91% of Democrats, while 51% of Republicans favour getting vaccinated... WHY?

#Trump and #FoxNews have lied about the coronavirus, social distancing, wearing masks, bleach and vaccines 

#MOG
 https://t.co/y9dEtUnoS1",0
"we are on the same my man...cases are a concern but we are not shutting down the economy outside of those blue states with double digit unemployment already

US Covid19 Trends 

April 25
cases 29,227
deaths 2.358

Oct 27
cases 65,258
deaths 768 https://t.co/xf1dCCmtfo",0
"I will gladly work w/ @AOC and anyone else who wants to help working families. Families and working people in need should be the FIRST consideration in COVID relief, not last https://t.co/q8bPFtBeDl",0
"We will soon find out which terrible Governors will push back against an actual federal plan to combat the coronavirus &amp; distribution of the vaccine successfully. 

Ron DeSantis in Florida has already started.",0
"The cure is worse than the disease: Dr JOHN LEE argues that the coronavirus lockdown could cause more long-term harm that the illness itself
https://t.co/KL5pkOq2Gu",1
"“There are around 15 Chinese-owned companies in Wales, employing some 2,500 people”

You think perhaps Wales under pressure to keep the lockdowns going...? 

 https://t.co/0tOiBqVxF4",0
"As predicted two months ago on my SiriusXM show, Trump HAD to go full white supremacy because the reality is he has NOTHING else to run on. He failed at Covid. The economy is in a recession. He has no plan for healthcare. All he has is going 100% white supremacist. #1619Project",0
Trump Rally Designated As A Coronavirus Outbreak https://t.co/4Ge7lOIimJ via @politicususa,0
"So if trump was MOST contagious on Tuesday as Dr. Sanjay Gupta says, then he DELIBERATELY exposed Joe Biden to COVID-19 and said nothing.",0
Two Republican members of the Judiciary Committee have tested positive for coronavirus. To proceed with a Supreme Court nomination hearing threatens the health and safety of those who work in this body. Read @JudiciaryDems letter calling on @LindseyGrahamSC to delay hearings: https://t.co/87YxWu8FUq,0
#CoVida didn't have a very good crowd but at least they knew to wear blue. https://t.co/qNb4iwdOHi,0
"James Harden tested negative for Covid-19 on Monday, Tuesday and Wednesday, league source tells ESPN.  The league is still reviewing his situation and eligibility for tonight’s game.",0
"I really appreciate these COVID Relief checks and the $15 minimum wage but I am enraged because the Senate used reconciliation instead of waiting for 10 Republicans to support the bill. 
                          - Nobody",0
"A 🧵 on COVID Living Room Spread: 

Saturday: 

- Older, out of the house brother wants to visit younger siblings.  

Mom says ""get a test on the way, if you are negative you can come.""

- Rapid test is (-), family spends a day together inside, laughing, playing, eating.

1/",0
President Biden has lifted a freeze on green cards issued by the previous administration during the pandemic that lawyers say was blocking most legal immigration to the United States. https://t.co/KROfPCAzD6,0
"A Tuesday announcement by Trump that he’s won, without wide margins confirming it, should only be reported as false &amp; part of his explicit strategy of doing so to keep mail ballots cast by Americans concerned for their lives during the pandemic from being counted. https://t.co/bLPj8gWtL9",0
"The COVID-19 pandemic has made matters worse, creating a “shadow pandemic” for many women and girls who are largely confined to their home with their abuser and facing economic insecurity that makes escape more difficult.",0
"Scott Atlas, trump's coronavirus advisor, is inciting more acts of violence against Gretchen Whitmer.

Seriously, @Twitter.

DO SOMETHING. https://t.co/Mj23v4JxUO",0
.@realDonaldTrump deserves to be treated exactly how he treated us during this pandemic! https://t.co/bhzgRsWSSy,0
"Tyranny is the virus

COVID is the excuse",0
Barr comparing Covid-19 lockdown to slavery is offensive. The lockdown saved thousands of lives. Slavery was a lockout of lives &amp; against God &amp; humanity. To compare the two is as racist as Jefferson Davis becoming President of the Confederacy. Barr should be removed from office.,0
@kayleighmcenany U don’t have the right to be reckless idiots + endanger others by not adhering to social distancing + mask wearing! Plus ur all fake Christians especially u with ur endless lies! https://t.co/xRRx8gHb8F,0
"BREAKING: According to CDC data, COVID-19 has cured the flu!🔻 https://t.co/HZPaz7IEz3",0
"Nothing has changed here. We could have a $900 billion, life saving deal in an hour but the Republicans are still insisting on a massive change in Federal Reserve powers.

Their demand is unrelated to emergency COVID relief - it’s just about trying to sabatoge a Biden presidency.",0
"""I'm going to get into the tick tock"" -- Mark Meadows won't answer a question about why Trump exposed people to the coronavirus at a fundraiser on Thursday if the White House knew Hope Hicks tested positive the night before https://t.co/ibV6QvZ08y",0
"@MCCollArchitect Spot on, and you'll hear other Rs complaining that giving people more money will lead to their just wanting to stay home and live off the govt. How out of touch and heartless are these people? I think we know.",0
"@IvankaTrump You moron. He's an idiot who did not wear a mask. He infected others knowingly. He's a volunteer not a victim.

You can't change the narrative. But WE CAN.

Your unelected lying lips are FIRED.",0
saudi billionaires using midtown penthouses as tax havens and theyre gonna tax us on packages in the middle of a fucking pandemic,0
"Who ELSE agrees it's time for the media to forget about trump's covid media stunts and get back to his tax returns, abysmal Proud Boys debate, and failures on COVID-19? 🤚",0
"@PMGTS1 @kaitlancollins Fed govt doesn’t have legal authority to dictate lockdowns &amp; masks - medical is a states’ rights matter. So team issues v detailed recommendations for restrictions at different levels and KPIs to measure each level. Very solid, very detailed. Governors then implemented as desired",0
@ericj_d @NFL is a joke. This season means nothing. #COVID19 will determine who wins and loses. Stupid.,0
"Rep. Jaime Raskin has confirmed that his 25-year old son Tommy Raskin has passed away. Here is Tommy, with his parents, as they listen to the MD ‘Pandemic Comforters’ sing to them from the front yard on 5/4/20.

Stay safe tonight and remind those you love what they mean to you. https://t.co/2Nu7CZbkzg",0
Story from @CNSNathan and myself has been updated: Health officials hope the order will curb transmission of Covid-19 by limiting social activities and gatherings that have led to over 1 million coronavirus cases in the Golden State since the pandemic began. @CourthouseNews https://t.co/qlCFa8R2AS,0
".@SecPompeo: [The Chinese Communist Party] disappeared journalists, they hid doctors who knew the truth, they covered up, they allowed people to transit out of Wuhan when they knew better. These are the kind of things that authoritarian regimes do. The whole world can now see. https://t.co/b6r1THrAS0",0
@toshibasoundbar @justinboldaji It is changing because things are changing. Millions getting vaccinations. Kids needing to go back to school. Not every kid is going to learn from home. Kids are less susceptible. Two masks are better than one. Staying home is better than mingling. Over 65 stay home if possible.,0
"We are at the moment of decision.

Decide public health matters.

Decide your health and the health of your family matters.

Stay New York Tough. Stay home.",0
Do you support President Biden’s Covid relief bill? I sure as hell do. Absolutely.,0
"Did The WHO Just (Accidentally) Confirm COVID Is No More Dangerous Than Flu?

https://t.co/9MJhGVLJrS",0
"As you watched this diseased spectacle in the Senate Judiciary this morning, keep in mind they are doing this *INSTEAD OF* passing Covid relief.

Because Senate Republicans care more about that seat than they do about your family.",0
NEW: The U.S. government unveils a plan to offer a COVID-19 vaccine to all Americans free of charge as early as January. https://t.co/dxPhSJPy1U,0
"As I walk to the front, he walks with me. Apparently his shift is done for the night and he’s leaving. He asks someone at customer service if he has to wear a mask. The person says, “I would highly recommend it.” ARE YOU KIDDING ME?!?! 5/",0
"@KyleClark The President of #Tanzania didn't trust the #WHO, so he had fake test samples sent to laboratories.
They were samples of papaya fruit, sheep, goats, and other things.
They all came back positive for the #coronavirus. https://t.co/36ZfWyOQZU",0
"In October, Lindsey Graham refused a COVID-19 test before debate with Jaime Harrison even though he was exposed to virus. Today, he cut to front of line to get vaccine. https://t.co/N3NnDOc66P",0
Confirmed — Stephen Miller has tested positive for coronavirus.,0
"Pet peeve this fine day:  media who never asked where the money was going to come from for tax cuts for the rich, but today constantly ask where the money is going to come from to help the poor and middle class in the midst of a pandemic.  Lord have mercy.",0
"Epidemiologist Dr. Jennifer Nuzzo of John Hopkins Coronavirus Resource Center Refutes @govkristinoem's statement that ""South Dakota is doing just fine"" in it's fight against Covid-19. Dr. Nuzzo reports South's Dakota's positivity rate is 55.9%, that's four times that of New York.",0
"reading debate transcript covid exchange underscores hair-trigger on Trump’s insecure ego

BIDEN: “A lot more are going to die unless he gets a lot smarter...”

TRUMP: “did you use the word smart? you graduated almost the lowest in your class. don’t ever use the word smart w/me”",0
"@yashar 90% of the ppl in that room are directly responsible for allowing COVID to spread like wildfire. They know ppl are going broke, losing their homes, &amp; too many have died while they fought tooth &amp; nail to deny stimulus packages. So I wouldn’t be throwing them any fucking parties.",0
"Brits defy Covid rules to party at 2,500-strong underground curfew-busting rave in France https://t.co/suJ51rMLXF",0
"14-year-old @anikachebrolu won this year’s 3M Young Scientist Challenge for her research on a potential #COVID19 treatment.

On #WorldChildrensDay, @unicefchief finds out more. Join them as they reimagine a healthier world #ForEveryChild. https://t.co/Sz57fmc1h6",0
Yeah! https://t.co/wWCDC49iK6,0
Opinion | Rep. Watson Coleman: I’m 75. I had cancer. I got covid-19 because my GOP colleagues dismiss facts.  https://t.co/cxlyLOKCL8,0
Dr. Steven LaTulippe is a COVID-denying psychopath from Oregon who just lost his medical license for telling a pro-Trump rally that he doesn't wear face masks at his clinic. https://t.co/hJBhUDkFex,0
IF BOZO TDUMP THE UNAMERICAN RACIST GOT COVID IDIOT CLOWN PAST AWAY IT SURE WOULD MAKE AMERICA GREAT AGAIN #THATS NO LIES ANYMORE,0
"Headline: ""COVID-19 pandemic impacts rich people less""

Epidemiologists everywhere: yes, this is true of ALL HUMAN DISEASE. WE'VE BEEN TRYING TO TELL YOU FOR YEARS",0
"65-yr-old bus driver says he drove 23 hours from Michigan to stand outside the VP debate in Utah &amp; share his message: 

Tom Moran says he hasn’t been able to work or see his grandkids in months because of covid19

“I would crawl over broken glass to replace this President” (1/2) https://t.co/D8ORRXm2at",0
@SiDC1 @kurg_ @Steve_Stuck @Breaking911 U don't get heart conditions from the flu you do from covid,0
"How many health care workers will be lost to the lack of leadership against Covid? Lost to death, disability, or disillusionment with the profession?? There’s already severe shortages of nurses, drs, techs and more!",0
"I will only say this. And I'll be blunt. 

During a pandemic, you don't get to see the mom you talked to every night. She comes home in a box of dust. 

I had a better goodbye with my dog. 

Vote.",0
"The GOP called itself pro-police and then bludgeoned a cop.

...called itself pro-life and excused a pandemic response that left 390,000 dead.

...called itself pro-family values and deified a guy who cheated on his pregnant wife and paid for silence using campaign funds.",0
"Hey Ron Johnson, remember when you voted for Trump’s tax cut that ballooned the deficit by about $1 trillion a year? Now you voted against a measly $1200 lifeline check to the American people during a pandemic. 

Georgia, remember this when you vote in the runoffs.",0
"If people think coronavirus is deadly, wait until they learn about obesity and heart disease.",1
"Total DC corruption. 

No wonder @JoeBiden won’t do what 17 US intelligence agencies have done: blame China for Covid. https://t.co/gzgtC1J7cD",0
Hey @GovParsonMO - Quick update on Mom's nursing home. We've now cracked 50% of residents testing positive. I suppose you will get around to taking this crisis seriously someday. But I've seen no sign of it yet. #COVID19,0
. @joebiden won’t blame China for Covid 19 because China has something on him.,0
@drdavidsamadi Repurposed as COVID-19,0
Many people are saying Lindsey Graham is covid positive.,0
"Breaking: By 50-49 vote, Senate passes Biden’s $1.9 trillion Covid-19 relief plan after all-night votes",0
"@Matthew_4_Trump @reallouiehuey Democratic party says 

Boggieman never sleeps

Stick your head out the door

To check the mail
Cov19  boogie man
Will get you

I know 100s of people
But not 1 has tested
Positive for coronavirus

Where do these crazy
Covid-19 numbers come from

Coronavirus Fairy https://t.co/dKueuhcYCL",1
"Asked if Letlow had any underlying conditions that would have made his death more likely, Dr. G.E. Ghali said: ""None. All COVID related.""  

https://t.co/FkQNNcn3OS",0
La Crosse tops NYT's list of where coronavirus cases are rising the fastest. Seven Wisconsin communities with UW campuses make the list. https://t.co/7bJ64cEu1h,0
"Wait, wait, wait just a moment! The President is overweight?! #TrumpHasCovid",0
GOP says Oct job numbers mean no Covid relief bill needed https://t.co/m8ipHfvuy9,0
.@GovTimWalz How are you going to try and justify a further extension of your pandemic restrictions. There has been no spike caused by Thanksgiving like you predicted. Stop violating our constitutional rights and REOPEN Minnesota for business. @Unitedminingal,1
Another high profile member of President Trump's inner circle has tested positive: Rep. Matt Gaetz of Florida told multiple people on Capitol Hill and in the White House that he too had contracted the coronavirus https://t.co/GqIgLQQtg5,0
"Within a few days, President Trump, First Lady, many in his inner circle, campaign manager, two GOP Senators who sit on the Judiciary committee, have all tested positive for covid.

I don’t believe in coincidences.",0
"PFIZER vaccine. When there is risk, there should always be a choice, with no coercion 👊

FROM THE CDC;  3,150 people vaccinated are ""unable to perform normal daily activities, unable to work"" after vaccination. 
A massive 2.7% of people who can no longer work... see thread",0
"It’s this simple Georgia. Vote in Ossoff and Warnock, and you will get more Covid relief money in your pockets in January.",0
"Mike Pence displays possible coronavirus symptoms, abruptly cancels his campaign events, disappears for a day and a half, then hits the campaign trail again as if nothing had happened, and the media ignores it because it's too busy attacking Joe Biden over hypothetical questions.",0
@IvankaTrump Now more than ever! 🤨 #COVID19 #TrumpLied207KAmericansDied https://t.co/7NGWH9HAiC,0
"Trump is taking bribes in exchange for pardons, his legal team wants to overthrow an election, his former national security advisor wants to declare martial law, and his senate majority leader vetoes a relief bill in a deadly pandemic. This is some literal super villain shit.",0
Dr. Ronny Jackson on Donald Trump’s Coronavirus Diagnosis: I ‘Fully Expect‘ It ‘to Resolve Itself in the Next 7-10 Days’ https://t.co/SPDc00HkYo,0
"Trump tweets a video of a word leader announcing new COVID restrictions as proof that other countries are being hit badly with another wave of infections.

Then four minutes later, he uses the same announcement to rail against taking precautions to fight the spread of the disease https://t.co/6TsFDxbqSB",0
BREAKING REPORT: Michigan Supreme Court ABRUPTLY ENDS Gretchen Whitmer’s COVID-19 Lockdowns citing they “VIOLATED the Michigan Constitution.”..,0
"The White House Covid Cluster can show what we as a country can do better. Right now, Covid has the upper hand. https://t.co/MqygZVqlBz",0
"2,974 Americans tragically died in the attacks on 9/11. We still mourn. 

We’ve lost 192,616 from COVID-19 since the first death in Feb—the equivalent of having two 9/11s PER WEEK.

#neverforget",0
"1/ My take on why COVID-19 cases are falling. As the wise @mtosterholm has said repeatedly, we need more humility in thinking we can easily explain the epidemic's every move. https://t.co/XI7Iy9LE3W @FutureTenseNow @Slate @DearPandemic @OxfordDemSci",0
"Let's be clear about what's going on here: @LindseyGrahamSC is telling a Supreme Court nominee that she should end healthcare reform.

He's using his power to rip away people's healthcare during a pandemic. It's shameful and embarrassing that SC is represented by this man. https://t.co/HABd9F5Pae",0
Attorney General Barr calls COVID lockdown 'The greatest intrusion on civil liberties' since slavery: https://t.co/juxp3whU0p https://t.co/hBAv35sElG,0
"Another 744 people have died within 28 days of a positive test, marking the highest daily increase of coronavirus-related deaths in #Britain since the end of April, according to official figures released Wednesday. #COVID_19 https://t.co/cJcXUkwfBW",0
"Meanwhile, Mnuchin is discovered to have diverted millions of covid aid meant for Tribal governments to corporations and it was a blip on the news",0
".@LindseyGrahamSC on AG Barr comparing coronavirus lockdowns to slavery: ""I wouldn't compare it to slavery"" but he doesn't have a problem with it.

Presented with no further comment. Time to #SendLindseyHome",0
"@ComfortablySmug If he wins he is going to cancel Thanksgiving and Christmas anyway, lockdown to destroy the US.",0
"BREAKING: Senate Democrats just passed the American Rescue Plan and big, bold COVID relief for people across this country.",0
"Even after 5 House members have contracted COVID because Republicans refused to wear masks, Republicans still won’t wear masks on the House floor. They should be expelled until they do.",0
"@SenTuberville @SASCGOP @SenateAgGOP @GOPHELP @SenateVA What Covid?

What Donald Trump?

What mob?

What evidence?

What policeman?

https://t.co/vp96l5abxQ",0
"Yeah, I am not sure we have been getting the truth about the Covid thing. I am not buying Trump had it now. Not sure she does either.
They wanted to pull on heart strings &amp; now she is wetting her pants because she is about to be found out too! https://t.co/AqTEnzShbH",0
"The left is waking up to their own parties evilness.....

She has a message for you Mr President....@realDonaldTrump 

The #WalkAway tour just opened the eyes of another liberal....
 
#TrumpCovid19  #Trump2020 https://t.co/LrqoohWsV8",0
"If you think we can’t afford COVID relief, here’s your reminder that America’s billionaires could pay for every cent of working family relief in Biden’s coronavirus response plan with just their pandemic profits.",0
"In deep red state of Kansas, the Topeka Capital-Journal —which endorsed Trump in 2016— endorses Biden.

“because he is caring, trustworthy and experienced”

“because he has committed to following the science and leading our country out of this pandemic”
 https://t.co/GH6miGTUwf",0
An intubated Covid-19 patient played the violin in the ICU to thank health care workers - CNN https://t.co/jgX34432KB via @GoogleNews,0
“...we are learning to live with Covid” https://t.co/d5x4jUegGN,0
Is CNN not aware that schools are open across America in red states and there are no outbreaks? https://t.co/jd8ElRH66v,1
"TN failed to offer @MeharryMedical doses of the Pfizer vaccine despite their frontline status.

“For an institution like Meharry that has been a part of the efforts to fight the pandemic from day one to be overlooked is inexplicable,” a Meharry SVP said.
https://t.co/h4DHFY2kxu",0
"Gov. Whitmer to NBC: ""It's incredibly disturbing that the president of the United States — 10 days after a plot to kidnap, put me on trial and execute me — 10 days after that was uncovered, the president is at it again and inspiring and incentivizing ... domestic terrorism.""",0
"Important article from April 24th. 

Bobby Kennedy Jr. Claims Dr. Fauci and Gates Foundation Will Make Billions on Coronavirus Vaccine https://t.co/jbdWlnxUPY",0
"Inmates protest on the top of a prison in Colombo demanding speedier judicial process and that they be granted bail, as coronavirus cases increase in prisons in Sri Lanka. More photos of the week: https://t.co/xmFdUvXYMe 📷 Dinuka Liyanawatte https://t.co/hiJOfJlnOL",0
"As a new Covid-19 variant takes hold, Tennessee lawmakers are trying to force teachers and students back into the classroom.
 https://t.co/8fCx0uOHtR",0
"Top German lawyer known for corruption trials against Deutsche Bank and VW and now a member of German Corona Investigative Committee says those responsible for the Covid fraud scandal should be trialled for probably the greatest crime against humanity in history. 
RT please 🙏 https://t.co/cpQ8n3as9S",0
@Amy_Siskind Remember when key members of the GOP sold stock but claimed they knew nothing about Covid? The time line on Woodward's tape proves they knew.,0
"“Carol Coates battled covid-19 at the same time as the president. But instead of a suite at Walter Reed, the 46-year-old Black teacher self-isolated in the basement...And instead of the experimental cocktail that Trump was given, she received cards from her fifth-grade students.” https://t.co/dkKx4ffxVz",0
"Trump’s long-hidden tax returns leaked out. His debate performance ignited a firestorm over white supremacy. He was hospitalized for COVID-19 after playing down the threat of a pandemic that has killed over 200,000 Americans

And that was just this week https://t.co/DsYjOWBVre",0
"The President called the COVID19 fight 'War with an Invisible Enemy' 

Media trying hard to memoryhole all of this https://t.co/G8m3uSsN5i",0
The doctor who criticized the president’s ride around the block while he was sick with covid &gt; https://t.co/WVGJbdqSBZ,0
Why did the president knowingly mislead America about the coronavirus threat?,0
"1. I don't remember Fauci all over TV contradicting the disastrous handling of the 2009 swine flu, do you?  And Fauci contributes NOTHING to the public's knowledge of the science related to the coronavirus.",0
"Donald Trump and Moscow Mitch are having a fight about covid relief while the Senate wastes its time on a #SOCTUShearing instead of passing @SpeakerPelosi's Heroes Act which the House passed 150 days ago.

Talk about fiddling while Rome burns.",0
"I thought the NAM was going to be a total disaster. It wasn't, actually trended north for both systems.  I am a little wary of marginal temps for the first wave.  Will keep an eye on.",0
"People are losing their jobs, being evicted, and dying -- all because of the COVID pandemic. Our top priority should be beating this virus. And what did @LindseyGrahamSC do about it yesterday?

He played political games in front of the cameras all day.",0
"New details:
Gym owners and bowling alley owners in WA state seek exemption from #Covid19 restrictions -- getting help from State Republican lawmakers... 
@LeeStoll with more... 
https://t.co/HsCNxhq4pE
#KOMONews 
Original story @KeithKOMO4 https://t.co/ulnzqup9tB",0
.@SenateGOP can announce a Supreme Court Justice vote less than 24 hours after #RBG’s death but refuse to bring up a vote on the #HeroesAct to bring desperately needed #COVID19 relief. Unacceptable! Demand a vote ☎️ 202-224-3121,0
"Does Trump understand that just because he is tested for Covid, doesn’t mean he is protected?
Once he contracts it, 92 million doses of Hydroxychloroquine, all the disinfectant in the world and the UV rays from his tanning bed isn’t gonna save him.",0
.@SenDanSullivan had the responsibility of oversight over this administration's disastrous COVID-19 response. Sullivan did not carry out his duties. And here we are. https://t.co/XlUQDfhNzQ,0
"The Senate, at this moment, could be working on a COVID relief package &amp; other legislation that could save American lives. At this moment in time, while Americans are dying, Senate time is an either/or proposition. The Senate chooses against saving American lives.#SenateShame",0
"Gov. Whitmer to NBC: ""It's incredibly disturbing that the president of the United States — 10 days after a plot to kidnap, put me on trial and execute me — 10 days after that was uncovered, the president is at it again and inspiring and incentivizing ... domestic terrorism.""",0
"@karen4urkids I heard we are getting snow here in western NY. I've lived here all my life, so I know in the winter to keep my basic supplies stocked just in case. Otherwise, the stores are packed with people doing panic buying. I'm ready.",0
Biden Even More Determined To Not Get COVID After Finding Out He Could Lose Sense Of Smell https://t.co/unslv5Hu66,0
COVER-UP: Leftist mayor of Nashville suppressed low #coronavirus numbers tied to bars and restaurants. https://t.co/8ohp2eda6C,0
@ReportsDaNews They just announced that 9 people who went to his MN rally inside the airplane hangar are covid positive.,0
"So their own plan will work against them.🤣😂

Ya gotta love how brilliant these people are (NOT)!🤣😂

#Trump2020LandslideVictory 🇺🇸🇺🇸🇺🇸

The Continuous Media COVID Fear Mongering May BACKFIRE and Diminish Democrat Voter Turnout https://t.co/aOCFrrGaJp via @gatewaypundit",0
"When China claimed Covid came from an old bat, Nancy Pelosi thought they were setting her up!",0
Speaker Pelosi &amp; Secretary Mnuchin spoke briefly at 3:30 p.m. by phone. The Secretary confirmed that the President has walked away from COVID talks. The Speaker expressed her disappointment in the President’s decision to abandon the economic &amp; health needs of the American people.,0
What will educational outcomes show in 5-10 years regarding  the disparities of different socioeconomic back grounds experiencing remote learning during the lockdown? I think the chasm will be shocking.  #OpenSchoolsNow https://t.co/hpP7pzL91u,0
"""@VICENews  has uncovered the accounts of 15 women who said that they underwent gynecological procedures that they didn’t want, didn’t understand, or found deeply painful""

Latest on the scandal at ICE's Irwin County Detention Center…

https://t.co/bS4UUwDmrX via @GiannaToboni",0
"If you choose to live in fear, stay home.",1
"A wealthy prince throws a huge party in his gaudy mansion during an epidemic for his asymptomatic friends while the peasants die. Then the virus shows up and tears through his fancy guests. Familiar? It’s the exact plot of Edgar Allan Poe’s 1842 classic, “Masque of the Red Death”",0
"""Governments love pandemics, the same way that they love wars, because it gives them power, it gives them control and it gives them the capacity to impose obedience on human beings"" 

Robert F. Kennedy Jr . . 

https://t.co/DQmzvHnAOj",0
"GSA Administrator Emily Murphy is delaying and denying Biden’s respond to Covid. Remember this face, make sure she’s rejected for ever corporate job. 100K Americans are infected and 1,000+ dying because of this woman. 👇 https://t.co/nQV1ppfUtO",0
"Trump knew. 
He knew COVID-19 passes through the air.
He knew it was deadlier than the flu.
He knew it was dangerous to everyone.

Yet he purposely downplayed the pandemic—and now more than 205,000 Americans are dead.",0
"Group of 'armed citizens' confronts health workers conducting random COVID-19 testing https://t.co/5diK7shaQX via @pioneerpress First lockdown, then masks and now random visits to households. #WakeUpAmerica #JustSayNo",0
"The entire USCCA family is keeping @realDonaldTrump, @FLOTUS, and all Americans impacted by COVID-19 in our thoughts and prayers. Get well soon and stay strong! 🇺🇲",0
@resistwithEllen @Robthefrosty @Schnuddig @AmlongJudyann @ArasAroyan @Brindlepooch @DavidUSASutton @GeraldW44206008 @HLStockenstrom @ResisterChic @Djangomydog @SandyBlueEyes5 @Bright1950start @suzyq8825 @Rubicon1313 @BrenSumner @DinaStrickey @hibawants @DavidTexBrandon @url55555 @hittlekb @nazuzuwin @Clark33Clark @BikerMike03flhr @book960 @KathleenRMC1 @seacreaturemama @noah_nonsense @pixie_gates @Eliz2Vargas @greger_mary @Rosie_wearamask @IndieAgitator @LocolopezNYC @Biden_Army @leonresists @lmakowski3 @glennkirschner2 @SueisStaying @PlumptyTrumpty @katibug817 @WordsDawn @PattyCross2160 @cris_n3wy @xtraferocity @doxie53 @Peatches66 @zelda229 Thanks! I won’t! 😊,0
"@real_defender Trump does state Covid19 violations &amp; hate rallies. 

Joe Biden does not use teleprompter &amp; respects the state mandatory on social distancing &amp; masks with his rallies.",0
"“We’re rounding the turn,” Trump says of covid repeatedly at his packed Nevada rally, repeating a claim he’s been making for days that is flatly contradicted by the data",0
"@TPatrick22 Hahahahaha no ❤️

It’s the incredible contrast of how this man gets treated for COVID vs the people who died on floors, we’re stored in a freezer trucks, and buried in mass graves while he golfed. That’s the thing that gets me 😇",0
"Join the Defender for virtual one-on-one discussions with Texas lawmakers. From the Coronavirus and economic hardships to the killing of African Americans by police, the Black community is being threatened.  Learn what lawmakers plan to do. https://t.co/iIiAtKJJ7R https://t.co/7GJ5w1oYvg",0
"🚨 REALITY IS THAT COVID WAS OVER HYPED - Kind Of Like When You Live Up North &amp; The News Tells You To Expect 6 ft Of Snow &amp; You Get Dust 🚨

I Know Its Hard For People To Admit They're WRONG Or They Got Tricked - But I'm OVER IT

I'M DONE! I'M NOT PLAYING RONA ANYMORE!
#Trump2020 https://t.co/C8IJdHyFHO",1
"Things got absolutely heated on CNBC this morning on the subject of covid-19 lockdowns 
 https://t.co/kkxPrmjPuS",0
"""it is a crime not to prescribe ivermectin against Covid-19""
The doctor heading the Scientific Committee of Natal, a large Brazilian city that has got rid of Covid-19.
https://t.co/M7ovrdH0O5
🇬🇧https://t.co/LKQcQNVt8e https://t.co/aFZLPGHQWl",0
Trump has no events on his schedule today after a long week of getting high and flying around the country spreading the coronavirus to his followers. @realDonaldTrump,0
"""How Gilmore Girls characters would respond to the pandemic"" (a thread)

Lorelai - makes her own masks from old concert T-shirts, has re-watched every movie made before 1950, uses Covid as an excuse to get out of Friday Night Dinners, but then has to Zoom into them",0
@halfnhalf2 @thehill @DonaldJTrumpJr @RichardGrenell @TheHillOpinion The economy was fine before the fake pandemic.  Healthcare has freed us from the horrible Obama care.  Freedom of choice is equally fair for everyone and works.,1
"@AlexLeeDrums @dougducey You're welcome. There are more possibilities, Google grants for musicians covid",0
"""The Colorado State Laboratory confirmed and notified the Center for Disease Control (CDC) of the case. The individual is a male in his 20s who is currently in isolation in Elbert County and has no travel history."" No travel history = this was picked up in the community. https://t.co/luZAjcYQYg",0
Can anyone tell us who makes the swabs for the COVID testing kits?,0
"Archbishop Carlo Maria Viganò has written an open letter to President Donald Trump claiming that the COVID-19 pandemic is part of a plot to impose a “health dictatorship” and that Trump is “the final garrison” in stopping this agenda.

https://t.co/KZtt6lIhKI",0
"1/2: Our President and First Lady have tested positive for COVID-19, however, rest assured they are both fine and completely asymptotic. The President is in very good health and has NO comorbities.",0
"NEWS: One of the president's military aides, Coast Guard aide Jayna McCarron, has coronavirus, sources tell me. And so does one of the president's valets, who is also active duty military, and traveled with the president last week.",0
@BrownGirlPoster It got the china virus on it!!!!!,0
“Don’t be afraid of Covid” he dares say to those of us who have lost loved ones to Covid. This man is evil. https://t.co/Ap2dlviXz4,0
